track_id,track_name,artists,track_genre,vibe,popularity,danceability,energy,valence,tempo,acousticness,speechiness,liveness,instrumentalness,loudness,duration_min
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,pop,Energetic & Danceable,85,0.746,0.765,0.737,114.044,0.0112,0.0993,0.0936,0.0,-4.41,3.318
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein;The Weeknd,techno,Energetic & Danceable,85,0.658,0.671,0.166,100.966,0.0933,0.0363,0.115,0.000927,-12.21,3.368
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,rock,Energetic & Danceable,85,0.31,0.7,0.763,188.386,0.011,0.047,0.0828,0.00965,-5.678,4.258
3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,soul,Energetic & Danceable,85,0.913,0.603,0.497,123.061,0.0272,0.226,0.167,0.000503,-4.892,3.902
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa;DaBaby,pop,Energetic & Danceable,85,0.702,0.825,0.915,102.977,0.00883,0.0601,0.0674,0.0,-3.787,3.384
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,electro,Acoustic & Mellow,85,0.652,0.557,0.483,150.073,0.74,0.0318,0.124,0.0,-5.714,2.823
0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,Fujii Kaze,j-pop,Energetic & Danceable,85,0.6,0.76,0.519,158.078,0.166,0.0452,0.189,4.09e-05,-6.124,3.093
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,rock,Energetic & Danceable,85,0.734,0.637,0.648,169.977,0.0462,0.141,0.0602,2.29e-05,-5.677,3.372
2hLXUbsOU9cDb9RFva9FYr,MEMORIAS,Mora;Jhayco,latino,Energetic & Danceable,85,0.771,0.707,0.317,127.963,0.389,0.055,0.0745,0.0,-6.404,3.812
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Panic! At The Disco,rock,Energetic & Danceable,85,0.506,0.817,0.506,109.952,0.00272,0.0335,0.0486,0.0,-5.051,3.478
1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,pop,Energetic & Danceable,85,0.671,0.673,0.494,121.963,0.148,0.0444,0.304,5.29e-05,-6.941,3.962
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,pop,Acoustic & Mellow,85,0.614,0.379,0.201,107.989,0.607,0.0476,0.0986,0.000464,-10.48,4.316
7EyhPjrJzjx0fk2i7vUJCS,Pink Venom,BLACKPINK,k-pop,Energetic & Danceable,85,0.794,0.719,0.69,90.016,0.0119,0.0761,0.276,0.0,-7.227,3.116
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,rock,Energetic & Danceable,85,0.605,0.822,0.288,167.997,0.00671,0.0438,0.147,0.134,-4.833,3.119
2TDyyEBasw10wu5Uh94bR1,PUNTO 40,Rauw Alejandro;Baby Rasta,latino,Energetic & Danceable,85,0.873,0.826,0.201,106.972,0.00127,0.0876,0.311,0.0361,-0.722,3.178
1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake;Wizkid;Kyla,hip-hop,Energetic & Danceable,85,0.792,0.625,0.37,103.967,0.00776,0.0536,0.329,0.0018,-5.609,2.9
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,british,Acoustic & Mellow,85,0.604,0.366,0.13,141.981,0.578,0.0282,0.133,0.0,-7.519,3.745
3UmaczJpikHgJFyBTAJVoz,Stan,Eminem;Dido,hip-hop,Energetic & Danceable,85,0.78,0.768,0.507,80.063,0.0371,0.238,0.518,2.34e-06,-4.325,6.735
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,hard-rock,Energetic & Danceable,85,0.574,0.913,0.423,115.728,0.061,0.133,0.156,0.00158,-4.793,3.473
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,pop,Energetic & Danceable,85,0.76,0.703,0.57,95.997,0.103,0.054,0.0913,0.0,-5.412,3.864
28GCbKgjlVD9eDmasGbe0T,Me Fui de Vacaciones,Bad Bunny,latino,Energetic & Danceable,85,0.714,0.645,0.434,85.046,0.229,0.0514,0.0942,0.00083,-5.493,3.015
4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,pop,Acoustic & Mellow,85,0.775,0.327,0.595,91.05,0.841,0.0557,0.0821,0.0,-7.241,3.158
3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA;James Carter;Elley Duhé;FAST BOY,edm,Energetic & Danceable,85,0.607,0.767,0.662,123.998,0.118,0.0474,0.122,0.0,-6.069,2.477
1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,Becky G;KAROL G,reggaeton,Energetic & Danceable,85,0.843,0.7,0.899,93.991,0.0934,0.0803,0.14,0.0,-3.563,3.768
1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),Alesso;Zara Larsson,electro,Energetic & Danceable,85,0.739,0.586,0.444,124.026,0.0245,0.0472,0.308,0.000252,-5.079,2.378
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,synth-pop,Energetic & Danceable,85,0.573,0.902,0.876,84.412,0.018,0.054,0.0928,0.00125,-7.638,3.755
70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,alternative,Energetic & Danceable,85,0.515,0.43,0.104,91.844,0.0097,0.0372,0.129,0.000133,-9.935,3.977
0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,Bad Bunny;The Marías,latino,Acoustic & Mellow,85,0.777,0.595,0.546,108.02,0.59,0.0375,0.0669,0.00139,-6.79,4.074
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,pop,Acoustic & Mellow,85,0.358,0.557,0.494,85.043,0.695,0.059,0.0902,0.0,-7.398,3.524
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers;Coldplay,dance,Energetic & Danceable,85,0.617,0.635,0.446,103.019,0.0498,0.0317,0.164,1.44e-05,-6.769,4.119
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Marshmello;Jonas Brothers,edm,Energetic & Danceable,85,0.721,0.738,0.637,119.976,0.00226,0.0403,0.118,4.41e-06,-4.77,2.583
1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,David Guetta;Becky Hill;Ella Henderson,edm,Energetic & Danceable,85,0.601,0.713,0.464,122.872,0.0282,0.0449,0.158,0.0,-3.758,2.829
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,edm,Energetic & Danceable,85,0.532,0.783,0.643,124.08,0.0038,0.0523,0.161,0.0012,-5.697,4.124
29d0nY7TzCoi22XBqDQkiP,Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,piano,Acoustic & Mellow,85,0.625,0.533,0.139,108.296,0.659,0.0596,0.0546,0.00266,-11.903,5.014
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,pop,Energetic & Danceable,85,0.491,0.693,0.412,90.027,0.211,0.0377,0.325,6.92e-06,-6.487,4.304
2z9YkcLojiOE7Eu2p9lPZR,Normal,Feid,latino,Energetic & Danceable,85,0.712,0.557,0.594,170.079,0.0397,0.115,0.27,0.0,-4.861,2.866
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,metal,Energetic & Danceable,85,0.532,0.887,0.795,122.511,0.0778,0.0335,0.294,0.000214,-3.757,4.155
10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,BTS,pop,Energetic & Danceable,85,0.559,0.885,0.683,172.029,0.0432,0.189,0.333,0.0,-4.515,3.227
48AJSd42lXpicsGqcgopof,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,reggae,Energetic & Danceable,85,0.812,0.855,0.573,90.04,0.0789,0.0554,0.108,0.000167,-3.725,3.208
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,soul,Acoustic & Mellow,85,0.422,0.264,0.331,119.93,0.922,0.0322,0.132,0.0,-7.064,4.493
1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,Keane,piano,Energetic & Danceable,85,0.448,0.665,0.304,172.004,0.06,0.026,0.0828,2.55e-05,-4.203,3.952
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,pop,Acoustic & Mellow,85,0.359,0.543,0.453,68.534,0.492,0.0919,0.118,1.58e-05,-7.582,3.688
5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,Bad Bunny,reggaeton,Energetic & Danceable,85,0.872,0.588,0.93,142.004,0.275,0.0492,0.17,0.0,-6.276,3.845
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,soul,Acoustic & Mellow,85,0.545,0.545,0.549,159.94,0.667,0.107,0.417,5.48e-05,-7.362,3.075
5fhcuVxuBWfgNXGuyAtLmr,Los Cachos,Piso 21;Manuel Turizo,reggae,Energetic & Danceable,85,0.774,0.73,0.421,91.966,0.108,0.134,0.194,0.0,-3.865,3.538
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,pop,Energetic & Danceable,85,0.737,0.802,0.682,144.015,0.468,0.0878,0.0931,0.0,-4.771,2.872
1Ame8XTX6QHY0l0ahqUhgv,THE LONELIEST,Måneskin,rock,Energetic & Danceable,85,0.519,0.595,0.237,129.786,0.00151,0.0283,0.0762,0.0,-5.001,4.118
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,metal,Energetic & Danceable,85,0.556,0.864,0.4,105.143,0.00958,0.0584,0.209,0.0,-5.87,3.615
2bRKxuH1o7pTmb1y4GfdEc,Clean White Noise - Loopable with no fade,White Noise Baby Sleep;White Noise for Babies,sleep,Acoustic & Instrumental,85,0.0,0.00342,0.0,0.0,0.791,0.0,0.111,1.0,-28.46,1.504
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,indie,Energetic & Danceable,84,0.733,0.71,0.965,127.975,0.145,0.0292,0.0956,0.115,-5.849,3.993
0k4d5YPDr1r7FX77VdqWez,You Right,Doja Cat;The Weeknd,pop,Energetic & Danceable,84,0.828,0.621,0.436,128.986,0.0164,0.0565,0.0845,0.00233,-6.414,3.103
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,metal,Energetic & Danceable,84,0.413,0.881,0.364,158.066,5.99e-05,0.0367,0.0805,0.000308,-5.541,4.176
02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,Bruno Mars;Anderson .Paak;Silk Sonic,dance,Energetic & Danceable,84,0.586,0.616,0.719,148.088,0.182,0.0324,0.0927,0.0,-7.964,4.035
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,rock,Energetic & Danceable,84,0.454,0.91,0.629,125.116,0.0866,0.0448,0.116,0.0996,-7.766,5.909
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Alok;Ella Eyre;Kenny Dope;Never Dull,electro,Energetic & Danceable,84,0.687,0.818,0.886,125.952,0.0112,0.0778,0.248,0.0,-4.221,2.763
69xohKu8C1fsflYAiSNbwM,Run BTS,BTS,pop,Energetic & Danceable,84,0.724,0.818,0.696,77.004,0.0201,0.168,0.0358,0.0,-3.747,3.416
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,hard-rock,Energetic & Danceable,84,0.502,0.89,0.259,133.52,0.000147,0.0364,0.217,0.0117,-5.175,4.881
39LLxExYz6ewLAcYrzQQyP,Levitating,Dua Lipa,pop,Energetic & Danceable,84,0.695,0.884,0.914,103.014,0.0561,0.0753,0.213,0.0,-2.278,3.397
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,emo,Acoustic & Mellow,84,0.872,0.391,0.437,134.021,0.469,0.242,0.297,4.13e-06,-9.144,1.986
7nFJSfGvvV0WjatTZN6QYi,Bamba (feat. Aitch & BIA),Luciano;Aitch;BIA,german,Energetic & Danceable,84,0.798,0.806,0.82,138.082,0.145,0.355,0.13,0.0,-5.841,3.388
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,electro,Acoustic & Mellow,84,0.701,0.425,0.562,135.128,0.328,0.375,0.1,0.13,-10.965,3.235
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,pop,Energetic & Danceable,84,0.444,0.819,0.747,82.695,0.106,0.341,0.107,0.0,-4.078,3.133
2uflssWlCaJ6CbTMOsUpNI,Aguacero,Bad Bunny,latino,Energetic & Danceable,84,0.861,0.645,0.668,121.391,0.423,0.0743,0.349,0.000592,-6.96,3.516
1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,piano,Energetic & Danceable,84,0.504,0.904,0.772,176.808,0.356,0.179,0.14,0.121,-6.863,3.057
3Z7CaxQkqbIs1rewKi6v4W,Hot In It,Tiësto;Charli XCX,trance,Energetic & Danceable,84,0.748,0.841,0.717,123.045,0.00445,0.177,0.0413,1.33e-06,-5.08,2.164
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,pop,Energetic & Danceable,84,0.726,0.787,0.888,124.99,0.009,0.0737,0.0596,0.0,-2.494,3.333
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,country,Energetic & Danceable,84,0.741,0.697,0.774,116.109,0.0664,0.0277,0.133,2.28e-05,-7.028,2.669
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,pop,Acoustic & Mellow,84,0.609,0.378,0.515,100.418,0.835,0.438,0.28,0.0,-9.828,3.895
4686eQ81DEswHa90bcdlC9,Rock and A Hard Place,Bailey Zimmerman,country,Acoustic & Mellow,84,0.582,0.568,0.394,121.991,0.577,0.0275,0.105,0.0,-7.3,3.459
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,alt-rock,Energetic & Danceable,84,0.743,0.446,0.278,123.596,0.0039,0.0683,0.337,0.118,-7.807,3.868
3IAfUEeaXRX9s9UdKOJrFI,Envolver,Anitta,funk,Energetic & Danceable,84,0.812,0.736,0.396,91.993,0.152,0.0833,0.0914,0.00254,-5.421,3.23
2NMjggapJcXXM7WccGEBUO,Enséñame a Bailar,Bad Bunny,reggaeton,Energetic & Danceable,84,0.81,0.789,0.77,105.009,0.191,0.0846,0.467,1.08e-05,-5.08,2.933
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,ambient,Instrumental,84,0.37,0.467,0.182,94.485,0.0205,0.0273,0.109,0.572,-9.013,4.844
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers;Halsey,electro,Acoustic & Mellow,84,0.748,0.524,0.661,95.01,0.414,0.0338,0.111,0.0,-5.599,4.083
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),Zion & Lennox,reggae,Energetic & Danceable,84,0.808,0.697,0.554,95.06,0.041,0.241,0.0546,0.0,-5.899,3.867
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira;Wyclef Jean,dance,Energetic & Danceable,84,0.778,0.824,0.758,100.024,0.284,0.0707,0.405,0.0,-5.892,3.635
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,folk,Energetic & Danceable,84,0.579,0.508,0.609,147.125,0.00574,0.027,0.0575,0.000494,-9.484,6.523
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,hip-hop,Energetic & Danceable,84,0.908,0.621,0.421,150.011,0.000282,0.102,0.0958,5.39e-05,-6.638,2.95
69vlMrzHwATKzupwNcUPyK,La Santa,Bad Bunny;Daddy Yankee,reggaeton,Energetic & Danceable,84,0.744,0.868,0.586,93.037,0.0326,0.047,0.0822,0.0,-4.524,3.44
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,pop,Acoustic & Mellow,84,0.667,0.373,0.0823,124.148,0.785,0.05,0.0906,0.0,-9.389,2.821
5qaEfEh1AtSdrdrByCP7qR,Demons,Imagine Dragons,rock,Energetic & Danceable,84,0.505,0.71,0.428,89.938,0.19,0.0321,0.269,0.00025,-3.015,2.958
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,pop,Acoustic & Mellow,84,0.449,0.465,0.543,89.087,0.524,0.0791,0.303,1.02e-06,-8.964,3.306
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,alt-rock,Energetic & Danceable,84,0.666,0.855,0.803,125.639,0.179,0.0295,0.0987,1.2e-06,-5.051,4.474
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,pop,Acoustic & Mellow,84,0.778,0.317,0.327,140.048,0.592,0.334,0.0881,0.0,-10.732,2.977
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake;Justin Bieber,electronic,Energetic & Danceable,84,0.649,0.716,0.163,99.988,0.0863,0.0349,0.135,2.63e-05,-5.371,3.432
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5;Wiz Khalifa,pop,Energetic & Danceable,84,0.743,0.752,0.545,110.015,0.0188,0.0414,0.287,0.0,-4.813,3.853
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,hip-hop,Energetic & Danceable,84,0.841,0.728,0.43,130.049,0.0847,0.0484,0.149,0.0,-3.37,4.064
503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre;Snoop Dogg,hip-hop,Energetic & Danceable,84,0.816,0.775,0.527,93.431,0.16,0.234,0.0543,0.00031,-3.323,4.51
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,alternative,Energetic & Danceable,84,0.818,0.705,0.772,138.559,0.00836,0.177,0.613,0.00233,-6.679,3.711
2vWBUC9djv6BtiGlmKiQaH,YKWIM?,Yot Club,indie,Acoustic & Instrumental,84,0.372,0.537,0.228,123.735,0.937,0.0305,0.287,0.873,-7.623,3.546
3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,pop,Energetic & Danceable,84,0.664,0.609,0.194,130.041,0.304,0.0707,0.0926,0.0,-6.509,3.509
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga;Bradley Cooper,dance,Acoustic & Mellow,84,0.572,0.385,0.323,95.799,0.371,0.0308,0.231,0.0,-6.362,3.596
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,hip-hop,Energetic & Danceable,84,0.754,0.449,0.357,77.169,0.0332,0.109,0.552,8.29e-05,-9.211,3.316
0bI7K9Becu2dtXK1Q3cZNB,Don't Be Shy,Tiësto;KAROL G,edm,Energetic & Danceable,84,0.77,0.787,0.513,119.986,0.198,0.0583,0.262,0.0,-3.748,2.342
0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),Burna Boy;Ed Sheeran,dance,Energetic & Danceable,83,0.87,0.479,0.717,104.059,0.161,0.165,0.209,0.000157,-7.779,2.652
6EtKlIQmGPB9SX8UjDJG5s,Formula,Labrinth,indie,Energetic & Danceable,83,0.574,0.664,0.226,144.654,0.0448,0.0409,0.146,0.0553,-6.068,1.531
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,songwriter,Acoustic & Mellow,83,0.566,0.664,0.437,128.945,0.634,0.0464,0.116,0.0,-5.303,4.028
02jLfqc9gMo8PkHEGHY3OT,Si Te La Encuentras Por Ahí,Feid,latino,Energetic & Danceable,83,0.743,0.576,0.455,171.945,0.151,0.076,0.128,5.87e-05,-3.552,3.193
7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,alt-rock,Energetic & Danceable,83,0.551,0.881,0.387,88.036,0.186,0.0542,0.152,0.0791,-6.099,2.55
48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul;Dua Lipa,pop,Energetic & Danceable,83,0.742,0.882,0.463,102.04,0.0466,0.117,0.206,0.0,-2.862,3.686
3khEEPRyBeOUabbmOPJzAG,KICK BACK,Kenshi Yonezu,anime,Energetic & Danceable,83,0.577,0.941,0.292,101.921,0.00207,0.105,0.0891,3.36e-06,-5.17,3.225
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,hip-hop,Energetic & Danceable,83,0.833,0.434,0.281,150.062,0.0102,0.431,0.165,0.0219,-8.795,3.41
7hynhxDoDpgMIV12JuVtNa,UN PESO,J Balvin;Bad Bunny;Marciano Cantero,latino,Energetic & Danceable,83,0.627,0.675,0.961,79.31,0.125,0.213,0.0784,0.0,-7.125,4.618
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson;Bruno Mars,dance,Energetic & Danceable,83,0.856,0.609,0.928,114.988,0.00801,0.0824,0.0344,8.15e-05,-7.223,4.494
2grjqo0Frpf2okIBiifQKs,September,"Earth, Wind & Fire",funk,Energetic & Danceable,83,0.697,0.832,0.979,125.926,0.168,0.0298,0.269,0.00131,-7.264,3.585
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,hip-hop,Energetic & Danceable,83,0.899,0.713,0.777,90.051,0.255,0.366,0.0708,0.0,-2.752,3.224
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),Drake;Travis Scott,hip-hop,Energetic & Danceable,83,0.666,0.465,0.292,167.937,0.0503,0.26,0.215,0.0,-8.545,4.853
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,folk,Acoustic & Mellow,83,0.544,0.369,0.102,87.01,0.969,0.038,0.639,0.279,-9.514,3.47
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,piano,Energetic & Danceable,83,0.664,0.705,0.477,122.016,0.0654,0.0382,0.118,0.0,-4.972,4.288
5YbPxJwPfrj7uswNwoF1pJ,Last Last,Burna Boy,dancehall,Energetic & Danceable,83,0.795,0.565,0.55,87.925,0.131,0.0948,0.0802,0.0,-4.457,2.872
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,country,Energetic & Danceable,83,0.505,0.657,0.252,196.0,0.373,0.0318,0.126,0.00107,-5.24,2.975
08Isz2ETWSBhvIl8UpKYsp,No Love,Shubh,hip-hop,Energetic & Danceable,83,0.768,0.487,0.722,137.034,0.24,0.0431,0.175,0.0,-8.936,2.84
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande;Justin Bieber,dance,Energetic & Danceable,83,0.597,0.45,0.537,178.765,0.223,0.0418,0.382,0.0,-6.658,3.808
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem;Rihanna,hip-hop,Energetic & Danceable,83,0.749,0.925,0.641,86.989,0.241,0.227,0.52,0.0,-5.034,4.39
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,hard-rock,Energetic & Danceable,83,0.5,0.748,0.514,118.852,0.127,0.0363,0.447,0.0,-9.072,4.183
2vmfvSoZBFAt9hhRoEByLi,Volví,Aventura;Bad Bunny,latino,Energetic & Danceable,83,0.725,0.86,0.791,175.896,0.422,0.182,0.0674,0.000284,-3.726,3.835
6mmPpaltUZK7xjNlBPQQ0p,Desesperados,Rauw Alejandro;Chencho Corleone,latino,Energetic & Danceable,83,0.869,0.694,0.511,90.02,0.356,0.0783,0.0878,0.00125,-3.35,3.75
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),24kGoldn;iann dior,pop,Energetic & Danceable,83,0.701,0.716,0.732,91.007,0.174,0.0361,0.324,0.0,-3.671,2.342
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,pop,Energetic & Danceable,83,0.6,0.663,0.286,121.07,0.225,0.0477,0.119,0.0,-5.802,4.092
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,rock,Energetic & Danceable,83,0.655,0.819,0.766,117.956,0.000176,0.0316,0.104,0.00374,-4.852,3.213
1KIJclzEbNhSVw8tiHPWwE,Young,Vacations,indie,Energetic & Danceable,83,0.498,0.81,0.594,79.935,0.00392,0.0263,0.0635,0.00717,-4.065,3.153
0MnTkIEP4zZN1IUSu8MvIz,Tek It - Sped Up,Cafuné,indie,Energetic & Danceable,83,0.348,0.95,0.377,168.964,9.93e-05,0.124,0.0868,9.68e-06,-5.049,2.781
6jjYDGxVJsWS0a5wlVF5vS,Butter,BTS,k-pop,Energetic & Danceable,83,0.759,0.459,0.695,109.997,0.00323,0.0948,0.0788,0.0,-5.187,2.749
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,alternative,Energetic & Danceable,83,0.417,0.934,0.287,127.066,0.000278,0.119,0.132,0.0015,-3.908,3.504
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,house,Energetic & Danceable,83,0.834,0.73,0.446,155.008,0.00513,0.222,0.124,0.0,-3.714,5.214
296nXCOv97WJNRWzIBQnoj,FEARLESS,LE SSERAFIM,k-pop,Energetic & Danceable,83,0.863,0.62,0.432,103.971,0.0508,0.135,0.129,0.00324,-7.167,2.807
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,Mora;Bad Bunny;Sech,latino,Energetic & Danceable,83,0.659,0.688,0.632,153.979,0.207,0.0673,0.113,0.0,-4.649,4.558
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem;Juice WRLD,hip-hop,Energetic & Danceable,83,0.808,0.745,0.829,165.995,0.145,0.342,0.292,0.0,-5.26,3.513
5r43qanLhUCdBj8HN3fa6B,Sunshine,OneRepublic,rock,Energetic & Danceable,83,0.697,0.875,0.774,140.069,0.137,0.034,0.28,0.0,-4.621,2.731
2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,garage,Energetic & Danceable,83,0.288,0.758,0.619,97.094,0.00616,0.0371,0.303,0.0,-5.692,3.362
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,swedish,Energetic & Danceable,83,0.543,0.87,0.754,100.804,0.358,0.0428,0.792,0.000939,-6.514,3.84
6TsVhM8qIkWN5cJVDIVbbz,Besos Moja2,Wisin & Yandel;ROSALÍA,reggaeton,Energetic & Danceable,83,0.736,0.727,0.644,94.048,0.0584,0.0571,0.0976,1.91e-06,-4.642,3.818
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,rock,Energetic & Danceable,83,0.671,0.373,0.732,92.718,0.257,0.0323,0.0481,8.01e-05,-18.064,4.932
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,dance,Energetic & Danceable,83,0.775,0.613,0.797,100.066,0.109,0.0542,0.134,2.33e-05,-4.586,3.48
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,grunge,Energetic & Danceable,83,0.496,0.863,0.243,110.018,0.0046,0.0381,0.639,0.0,-4.153,3.093
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,dance,Acoustic & Mellow,83,0.681,0.372,0.476,91.873,0.64,0.0432,0.169,0.0,-8.237,3.35
2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello;Bastille,progressive-house,Energetic & Danceable,83,0.687,0.792,0.671,100.015,0.191,0.0452,0.167,0.0,-2.749,3.571
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,hip-hop,Energetic & Danceable,83,0.593,0.503,0.71,178.781,0.293,0.22,0.405,0.0,-6.725,2.295
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,punk,Energetic & Danceable,83,0.434,0.897,0.684,148.726,0.0103,0.0488,0.612,0.0,-4.918,2.784
6XO8RlYuJCiI0v3IA48FeJ,Bye Bye,Marshmello;Juice WRLD,dance,Energetic & Danceable,83,0.645,0.525,0.238,83.018,0.0574,0.0355,0.505,0.0,-5.399,1.808
